acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_break,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_fbclid,queryParams_generalMultiple,repeat_cycle,response,response_break,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_break,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_break,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
85,85,797,797,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,f,26,0,0,0,26,26,0,0,26,26,26,0,0,0,0,26,26,0,0,26,26,26,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,4,osweb,1.4.11,1,bean,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,,space,space,space,space,f,639,,26457,5283,2951,9861,639,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,bean,102542,82,82,82,,101192,78,101763,102438,88007,82,26549,31841,48459,102590,103236,82,102486,102590,ExPsyLing2022_Class1,23,21513,27,fruit_veg,yes,1024
86,86,792,792,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,27,0,0,0,27,27,0,0,27,27,27,0,0,0,0,27,27,0,0,27,27,27,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,4,osweb,1.4.11,1,niol,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,659,,26457,5283,2951,9861,659,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,lion,104543,82,82,82,,103238,78,103789,104442,88007,82,26549,31841,48459,104591,105264,82,104490,104591,ExPsyLing2022_Class1,24,22172,28,animal,yes,1024
86,86,785,785,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,28,0,0,0,28,28,0,0,28,28,28,0,0,0,0,28,28,0,0,28,28,28,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,8,osweb,1.4.11,1,kangaroo,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,599,,26457,5283,2951,9861,599,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,kangaroo,106592,82,82,82,,105267,78,105837,106492,88007,82,26549,31841,48459,106640,107242,82,106544,106640,ExPsyLing2022_Class1,25,22771,29,animal,yes,1024
87,87,784,784,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,29,0,0,0,29,29,0,0,29,29,29,0,0,0,0,29,29,0,0,29,29,29,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,8,osweb,1.4.11,1,coblocir,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,,space,space,space,space,f,741,,26457,5283,2951,9861,741,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,broccoli,108566,82,82,82,,107245,78,107815,108470,88007,82,26549,31841,48459,108618,109365,82,108518,108618,ExPsyLing2022_Class1,26,23512,30,fruit_veg,yes,1024
87,87,782,782,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,30,0,0,0,30,30,0,0,30,30,30,0,0,0,0,30,30,0,0,30,30,30,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,5,osweb,1.4.11,1,tiger,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,735,,26457,5283,2951,9861,735,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,tiger,110669,82,82,82,,109368,78,109909,110568,88007,82,26549,31841,48459,110717,111469,82,110621,110717,ExPsyLing2022_Class1,27,24247,31,animal,yes,1024
84,84,797,797,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,0,0,f,31,0,0,0,31,31,0,0,31,31,31,0,0,0,0,31,31,0,0,31,31,31,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,5,osweb,1.4.11,1,galia,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,1249,,26457,5283,2951,9861,1249,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,galia,112820,82,82,82,,111472,78,112060,112723,88007,82,26549,31841,48459,112869,114119,82,112772,112869,ExPsyLing2022_Class1,27,25496,32,fruit_veg,yes,1024
85,85,804,804,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,32,0,0,0,32,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,5,osweb,1.4.11,1,rpgea,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,,space,space,space,space,f,1034,,26457,5283,2951,9861,1034,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,grape,115445,82,82,82,,111472,78,114692,115350,114121,82,26549,31841,48459,115493,116548,82,115398,115493,ExPsyLing2022_Class1,28,26530,33,fruit_veg,yes,1024
85,85,811,811,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,33,0,0,0,33,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,7,osweb,1.4.11,1,pianrsp,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,,space,space,space,space,f,1043,,26457,5283,2951,9861,1043,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,parsnip,117877,82,82,82,,116550,78,117119,117774,114121,82,26549,31841,48459,117925,118974,82,117827,117925,ExPsyLing2022_Class1,29,27573,34,fruit_veg,yes,1024
86,86,817,817,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,34,0,0,0,34,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,6,osweb,1.4.11,1,tlurte,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,1014,,26457,5283,2951,9861,1014,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,turtle,120297,82,82,82,,118977,78,119536,120199,114121,82,26549,31841,48459,120353,121374,82,120248,120353,ExPsyLing2022_Class1,30,28587,35,animal,yes,1024
86,86,817,817,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,35,0,0,0,35,35,0,0,35,35,35,0,0,0,0,35,35,0,0,35,35,35,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,8,osweb,1.4.11,1,lypustap,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,842,,26457,5283,2951,9861,842,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,platypus,122705,82,82,82,,121376,78,121946,122605,114121,82,26549,31841,48459,122755,123602,82,122654,122755,ExPsyLing2022_Class1,31,29429,36,animal,yes,1024
86,86,813,813,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,36,0,0,0,36,36,0,0,36,36,36,0,0,0,0,36,36,0,0,36,36,36,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,5,osweb,1.4.11,1,noibs,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,635,,26457,5283,2951,9861,635,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,bison,124928,82,82,82,,123605,78,124173,124831,114121,82,26549,31841,48459,124976,125626,82,124879,124976,ExPsyLing2022_Class1,32,30064,37,animal,yes,1024
87,87,807,807,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,37,0,0,0,37,37,0,0,37,37,37,0,0,0,0,37,37,0,0,37,37,37,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,8,osweb,1.4.11,1,chipmunk,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,587,,26457,5283,2951,9861,587,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,chipmunk,126958,82,82,82,,125629,78,126197,126858,114121,82,26549,31841,48459,127006,127605,82,126906,127006,ExPsyLing2022_Class1,33,30651,38,animal,yes,1024
87,87,801,801,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,38,0,0,0,38,38,0,0,38,38,38,0,0,0,0,38,38,0,0,38,38,38,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,7,osweb,1.4.11,1,inhlpdo,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,599,,26457,5283,2951,9861,599,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,dolphin,128931,82,82,82,,127608,78,128172,128832,114121,82,26549,31841,48459,128980,129580,82,128883,128979,ExPsyLing2022_Class1,34,31250,39,animal,yes,1024
88,88,795,795,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,39,0,0,0,39,39,0,0,39,39,39,0,0,0,0,39,39,0,0,39,39,39,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,8,osweb,1.4.11,1,shesaore,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,,space,space,space,space,a,567,,26457,5283,2951,9861,567,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,seahorse,130908,82,82,82,,129583,78,130155,130807,114121,82,26549,31841,48459,130961,131532,82,130860,130961,ExPsyLing2022_Class1,35,31817,40,animal,yes,1024
88,88,794,794,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,40,0,0,0,40,40,0,0,40,40,40,0,0,0,0,40,40,0,0,40,40,40,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,8,osweb,1.4.11,1,etlaopen,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,space,space,space,space,space,a,751,4949,26457,5283,2951,9861,751,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,antelope,137810,82,82,82,132102,131535,78,137060,137714,114121,82,26549,31841,48459,137865,138638,82,137762,137865,ExPsyLing2022_Class1,36,32568,41,animal,yes,1024
88,88,791,791,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,41,0,0,0,41,41,0,0,41,41,41,0,0,0,0,41,41,0,0,41,41,41,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,4,osweb,1.4.11,1,mpul,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,space,space,space,space,space,f,635,4949,26457,5283,2951,9861,635,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,plum,139960,82,82,82,132102,138641,78,139209,139862,114121,82,26549,31841,48459,140018,140665,82,139910,140018,ExPsyLing2022_Class1,37,33203,42,fruit_veg,yes,1024
88,88,803,803,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,42,0,0,0,42,42,0,0,42,42,42,0,0,0,0,42,42,0,0,42,42,42,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,4,osweb,1.4.11,1,opem,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,space,space,space,space,space,f,1347,4949,26457,5283,2951,9861,1347,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,pome,142013,82,82,82,132102,140667,78,141241,141918,114121,82,26549,31841,48459,142061,143416,82,141965,142061,ExPsyLing2022_Class1,38,34550,43,fruit_veg,yes,1024
89,89,805,805,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,43,0,0,0,43,43,0,0,43,43,43,0,0,0,0,43,43,0,0,43,43,43,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,6,osweb,1.4.11,1,giarlc,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,space,space,space,space,space,f,879,4949,26457,5283,2951,9861,879,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,garlic,144742,82,82,82,132102,143419,78,143985,144638,114121,82,26549,31841,48459,144794,145690,82,144694,144794,ExPsyLing2022_Class1,39,35429,44,fruit_veg,yes,1024
89,89,809,809,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,44,0,0,0,44,44,0,0,44,44,44,0,0,0,0,44,44,0,0,44,44,44,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,6,osweb,1.4.11,1,ptatoo,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,space,space,space,space,space,f,960,4949,26457,5283,2951,9861,960,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,potato,147045,82,82,82,132102,145692,78,146277,146944,114121,82,26549,31841,48459,147094,148065,82,146992,147094,ExPsyLing2022_Class1,40,36389,45,fruit_veg,yes,1024
89,89,809,809,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,45,0,0,0,45,45,0,0,45,45,45,0,0,0,0,45,45,0,0,45,45,45,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,7,osweb,1.4.11,1,ncucoto,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,space,space,space,space,space,f,822,4949,26457,5283,2951,9861,822,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,coconut,149398,82,82,82,132102,148067,78,148636,149302,114121,82,26549,31841,48459,149447,150270,82,149346,149447,ExPsyLing2022_Class1,41,37211,46,fruit_veg,yes,1024
89,89,812,812,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,46,0,0,0,46,46,0,0,46,46,46,0,0,0,0,46,46,0,0,46,46,46,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,7,osweb,1.4.11,1,pneigun,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,space,space,space,space,space,a,931,4949,26457,5283,2951,9861,931,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,penguin,151597,82,82,82,132102,150272,78,150841,151496,114121,82,26549,31841,48459,151645,152597,82,151549,151645,ExPsyLing2022_Class1,42,38142,47,animal,yes,1024
90,90,814,814,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,f,47,0,0,0,47,47,0,0,47,47,47,0,0,0,0,47,47,0,0,47,47,47,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,5,osweb,1.4.11,1,peach,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,f,space,space,space,space,space,f,925,4949,26457,5283,2951,9861,925,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,peach,153923,82,82,82,132102,152600,78,153168,153825,114121,82,26549,31841,48459,153971,154900,82,153875,153971,ExPsyLing2022_Class1,43,39067,48,fruit_veg,yes,1024
90,90,814,814,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,48,0,0,0,48,48,0,0,48,48,48,0,0,0,0,48,48,0,0,48,48,48,04-11-22,04-11-22,22:38:33,Sun Dec 04 2022 22:38:33 GMT+0100 (heure normale d’Europe centrale),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,991,3.6.1,psycho,psycho,7,osweb,1.4.11,1,cikechn,268,IwAR2m37oKOUvHANfPqeE0gyZlXxc94ye4Z7gEUMJIVAW9_vsxSlEd1eWLmFU,,0,a,space,space,space,space,space,a,812,4949,26457,5283,2951,9861,812,2,psycho,728,1366,24,768,24,0,0,1366,1670189927000,1024,2,48000,-16,experiment,1,odd,Win32,chicken,156275,82,82,82,132102,154903,78,155497,156171,114121,82,26549,31841,48459,156327,157149,82,156228,156327,ExPsyLing2022_Class1,44,39879,49,animal,yes,1024
